fighter_name,elo,fights,wins,win_ratio
Dequan Townsend,1377.7363578508803,4,0,0.0
Tecia Pennington,1517.7521392277577,2,1,0.5
Cesar Arzamendia,1433.0909564005292,2,0,0.0
Dione Barbosa,1524.2219082971692,3,2,0.6666666666666666
Johnny Munoz,1455.3982912908068,6,2,0.3333333333333333
Bojan Mihajlovic,1396.5156177172275,3,0,0.0
Aljamain Sterling,1743.3920381108344,21,16,0.7619047619047619
Jesse Forbes,1461.6,1,0,0.0
Thales Leites,1590.7609348192232,13,8,0.6153846153846154
Chase Hooper,1629.6493236306505,11,8,0.7272727272727273
Jesus Pinedo,1500.9001661838417,2,1,0.5
Mounir Lazzez,1491.445205059678,4,2,0.5
Marcus LeVesseur,1442.5875578870166,3,1,0.3333333333333333
Dean Barry,1483.5741392043096,1,0,0.0
Mike Guymon,1448.5044340600894,3,1,0.3333333333333333
Chris Fishgold,1455.5382270009807,4,1,0.25
Wagner Campos,1461.6,1,0,0.0
Ciryl Gane,1727.6235897358956,12,10,0.8333333333333334
Hunter Azure,1501.7148219384396,4,2,0.5
Mike Rodriguez,1439.75355649828,7,2,0.2857142857142857
Juan Adams,1428.0194149246997,4,1,0.25
MarQuel Mederos,1549.912996985484,2,2,1.0
Max Rohskopf,1462.400132778622,1,0,0.0
Mike Rhodes,1416.2295396899112,3,0,0.0
Paulo Thiago,1384.139154496913,9,2,0.2222222222222222
Joe Ellenberger,1481.527685106441,2,1,0.5
Artem Lobov,1454.9625878648926,7,2,0.2857142857142857
Tom Nolan,1549.5277291874252,4,3,0.75
Ruslan Magomedov,1584.4412118376154,3,3,1.0
Pedro Munhoz,1580.248667031732,20,10,0.5
Charlie Ward,1427.4269273965592,2,0,0.0
Ismael Bonfim,1523.5587151094483,4,2,0.5
Leandro Issa,1481.1066616436894,5,2,0.4
James Vick,1571.8231538365872,14,9,0.6428571428571429
Lucas Alexander,1427.350698806899,4,1,0.25
Ednaldo Oliveira,1430.1079237806564,2,0,0.0
Jack May,1428.4616529678956,2,0,0.0
Luan Chagas,1461.7584835940363,3,1,0.3333333333333333
Rob Kimmons,1451.7340944139637,3,1,0.3333333333333333
Nick Pace,1479.8234243210884,3,1,0.3333333333333333
Zhalgas Zhumagulov,1423.0348451611142,6,1,0.16666666666666666
Daria Zhelezniakova,1494.461350502,2,1,0.5
Jailton Almeida,1699.8957193449419,9,8,0.8888888888888888
Nick Ring,1520.1482147701258,6,3,0.5
Garrett Armfield,1469.0756439013917,5,2,0.4
Maryna Moroz,1518.9902959884437,11,6,0.5454545454545454
Enrique Barzola,1559.6687453862369,9,6,0.6666666666666666
Marcio Alexandre Junior,1422.3235137194624,3,0,0.0
Roland Delorme,1510.4640848028882,6,3,0.5
Jiri Prochazka,1656.0510719756728,7,5,0.7142857142857143
Melissa Martinez,1496.267229948083,2,1,0.5
Daniel Marcos,1592.5436092648104,5,4,0.8
Khaos Williams,1592.5755392918763,8,5,0.625
Lorenz Larkin,1562.83509660639,10,5,0.5
Jamahal Hill,1627.9133498334768,10,7,0.7
Cung Le,1491.024408563106,4,2,0.5
Ryan Janes,1500.58528548316,4,2,0.5
Joe Soto,1491.3996304948453,8,3,0.375
Daichi Abe,1474.2837790431297,3,1,0.3333333333333333
Maiquel Falcao,1534.7298114849152,1,1,1.0
Alatengheili,1533.378396702073,5,3,0.6
Connor Matthews,1429.5772281342668,2,0,0.0
Gegard Mousasi,1693.1615356556977,12,9,0.75
Joe Gigliotti,1444.3822201584073,2,0,0.0
Nate Quarry,1461.6,1,0,0.0
Antonio Banuelos,1471.2,1,0,0.0
Konstantin Erokhin,1441.5008686442882,2,0,0.0
Baergeng Jieleyisi,1471.2,1,0,0.0
Ronys Torres,1479.4525634131749,1,0,0.0
Niko Price,1532.0297170660137,16,8,0.5
Leonardo Santos,1577.553399889935,10,7,0.7
Kyle Noke,1494.2678259137597,12,6,0.5
Rob Wilkinson,1440.0548397229031,2,0,0.0
Danilo Marques,1474.54768397261,4,2,0.5
Brett Johns,1583.6243649590756,7,5,0.7142857142857143
Julie Kedzie,1454.4412523435108,2,0,0.0
Joe Doerksen,1474.7358098120005,3,1,0.3333333333333333
Matt Frevola,1541.4303473992984,9,5,0.5555555555555556
Ashley Yoder,1409.681250140174,11,3,0.2727272727272727
Waldo Cortes-Acosta,1610.4972075552541,7,6,0.8571428571428571
James Llontop,1421.9468273732539,3,0,0.0
Vaughan Lee,1448.9190910250832,8,3,0.375
Alexander Yakovlev,1463.8087031285838,9,3,0.3333333333333333
Vince Cachero,1435.9758229940142,2,0,0.0
Blagoy Ivanov,1507.783877660414,8,3,0.375
Ivan Erslan,1475.842481122555,1,0,0.0
Dan Henderson,1497.625143781739,11,4,0.36363636363636365
Mac Danzig,1433.309756817097,7,2,0.2857142857142857
Steven Peterson,1463.1078111022487,8,3,0.375
John Howard,1437.897293053384,11,4,0.36363636363636365
Anton Kuivanen,1459.5726902912124,3,1,0.3333333333333333
Alexandr Romanov,1607.806553879306,10,7,0.7
Jacob Volkmann,1560.1419057365458,8,6,0.75
Tuco Tokkos,1435.9701955474193,2,0,0.0
Mara Romero Borella,1437.9289664513435,8,3,0.375
Mark Madsen,1558.4387245351184,6,4,0.6666666666666666
Jessin Ayari,1438.2373465775001,4,1,0.25
Leonardo Augusto Leleco,1441.7861473376652,2,0,0.0
TJ Waldburger,1513.095429694723,8,4,0.5
Bogdan Grad,1524.863694047945,1,1,1.0
Roger Narvaez,1457.653940917511,3,1,0.3333333333333333
Cody Pfister,1437.7980701383058,4,1,0.25
Feng Xiaocan,1461.6,1,0,0.0
Juliana Lima,1481.654980798891,7,3,0.42857142857142855
Lucas Rocha,1465.4326699739745,1,0,0.0
Ning Guangyou,1494.9356000294931,4,2,0.5
Farid Basharat,1617.9371432402556,4,4,1.0
Yoshinori Horie,1465.8273419124691,1,0,0.0
Paddy Pimblett,1701.46585123086,7,7,1.0
Katsunori Kikuno,1475.0314764789002,5,2,0.4
Anthony Perosh,1518.0979853665608,9,5,0.5555555555555556
Shawn Jordan,1572.2078879733044,10,6,0.6
Cezar Ferreira,1548.6618582217832,15,9,0.6
Jack Shore,1555.5157592360247,9,6,0.6666666666666666
Tom Gallicchio,1475.2981432097758,1,0,0.0
Johny Hendricks,1553.3292073865716,19,11,0.5789473684210527
Mark Bocek,1541.4606813388664,7,4,0.5714285714285714
Alexander Volkov,1700.5911308979657,16,11,0.6875
Stephanie Luciano,1498.8041338950338,2,1,0.5
Clint Hester,1505.2282093448102,7,4,0.5714285714285714
Mike Swick,1472.4386170681212,3,1,0.3333333333333333
Johnny Case,1546.814523047472,6,4,0.6666666666666666
Tyron Woodley,1632.3823727150086,15,9,0.6
Steven Koslow,1461.6,1,0,0.0
Liliya Shakirova,1465.9140737695675,1,0,0.0
Rocky Lee,1473.5838966151744,1,0,0.0
Brady Hiestand,1575.2987406418538,4,3,0.75
Daniel Kelly,1539.417107299249,10,6,0.6
Kyung Ho Kang,1562.7663607503025,13,8,0.6153846153846154
Tyson Griffin,1425.864136970031,5,1,0.2
Michel Batista,1461.6,1,0,0.0
Cole Miller,1478.138842994937,12,5,0.4166666666666667
Zygimantas Ramaska,1461.6,1,0,0.0
Randy Costa,1430.3451716039885,6,2,0.3333333333333333
Viscardi Andrade,1560.2949236597208,4,3,0.75
Robert Whittaker,1716.2878860404735,23,17,0.7391304347826086
Hyun Gyu Lim,1485.9767607272963,7,3,0.42857142857142855
Manvel Gamburyan,1486.5652317770553,9,4,0.4444444444444444
Muslim Salikhov,1615.7476203736846,12,8,0.6666666666666666
Jamie Mullarkey,1487.4388213394789,11,5,0.45454545454545453
Antonio Dos Santos,1420.587140225909,2,0,0.0
Jake Shields,1516.86532791948,7,4,0.5714285714285714
Jake Ellenberger,1461.4145601585114,19,9,0.47368421052631576
Jon Manley,1471.2,1,0,0.0
Serghei Spivac,1624.655632723854,13,8,0.6153846153846154
Marcelo Guimaraes,1469.2845397014783,4,2,0.5
Germaine De Randamie,1538.8384723429212,1,1,1.0
Henry Martinez,1463.823035923751,3,1,0.3333333333333333
Ode Obsourne,1472.806804722926,1,0,0.0
Mackens Semerzier,1499.6490048467228,2,1,0.5
Lucio Linhares,1464.0723148935592,1,0,0.0
Bethe Correia,1462.5009373077437,11,5,0.45454545454545453
Nikolas Motta,1541.3419763211123,5,3,0.6
Joselyne Edwards,1548.083924335697,9,6,0.6666666666666666
David Teymur,1615.6628898441713,6,5,0.8333333333333334
Shara Magomedov,1588.286893251457,5,4,0.8
Stefan Struve,1491.507906343014,20,10,0.5
Vinicius Queiroz,1461.6,1,0,0.0
Jordan Espinosa,1442.495851145394,6,2,0.3333333333333333
Melissa Gatto,1555.8975475233287,5,3,0.6
Jose Aldo,1671.8923832269365,22,14,0.6363636363636364
Brian Camozzi,1399.6836715696072,3,0,0.0
Nah-Shon Burrell,1497.7620546152373,2,1,0.5
Ottman Azaitar,1467.1084807181833,5,2,0.4
Reza Madadi,1526.1114558985212,7,3,0.42857142857142855
Rob Whiteford,1478.9158508781065,5,2,0.4
Kyle Stewart,1432.967568244139,2,0,0.0
Kyle Bochniak,1444.4573993107265,7,2,0.2857142857142857
Tony Kelley,1531.9423274914618,3,2,0.6666666666666666
Michal Oleksiejczuk,1538.0378830122813,15,8,0.5333333333333333
David Zawada,1461.0559280005514,5,1,0.2
Anderson Silva,1542.7301010483518,14,7,0.5
Darren Stewart,1479.955521536802,12,5,0.4166666666666667
Ion Cutelaba,1516.9421352345155,17,8,0.47058823529411764
Austin Hubbard,1440.4459108341553,11,4,0.36363636363636365
Johnny Bedford,1458.7381055479207,5,2,0.4
Alexia Thainara,1528.8180828478662,1,1,1.0
Alexandre Pantoja,1721.0076883764768,16,13,0.8125
Gabriel Bonfim,1604.8380803349983,5,4,0.8
Ihor Potieria,1416.8440083615255,8,2,0.25
Aleksandre Topuria,1528.8,1,1,1.0
Mike Perry,1528.495817344171,15,7,0.4666666666666667
Sam Stout,1433.5802643470468,12,5,0.4166666666666667
Azamat Murzakanov,1644.3166987774957,4,4,1.0
Anton Turkalj,1391.2483561397903,4,0,0.0
Mitch Ramirez,1467.7762796652928,1,0,0.0
Francisco Trinaldo,1655.428251676735,26,18,0.6923076923076923
Matt Hobar,1464.4427839951052,3,1,0.3333333333333333
Kaue Fernandes,1543.9406509652792,3,2,0.6666666666666666
Tabatha Ricci,1587.1794455397105,9,6,0.6666666666666666
Jose Maria,1426.1496696373767,2,0,0.0
Bobby Moffett,1457.149788251856,3,1,0.3333333333333333
Tarec Saffiedine,1487.1042378927361,6,2,0.3333333333333333
Yorgan De Castro,1439.8468133698034,4,1,0.25
Kay Hansen,1447.733634313864,4,1,0.25
Ildemar Alcantara,1503.9053468286966,7,4,0.5714285714285714
Dan Miller,1454.8074923127306,8,3,0.375
Viacheslav Borshchev,1491.6303511527285,7,3,0.42857142857142855
Alexis Davis,1518.7643457634072,14,8,0.5714285714285714
Cody Donovan,1418.4673874626512,4,1,0.25
Benardo Sopaj,1491.4896346525998,2,1,0.5
Hector Lombard,1453.2638157464255,11,3,0.2727272727272727
Josefine Knutsson,1521.8364277377502,3,2,0.6666666666666666
Casey Kenney,1593.7397843831668,8,5,0.625
Valentina Shevchenko,1718.8962522992128,16,13,0.8125
Alessandro Ricci,1451.0331964871236,2,0,0.0
Maia Stevenson,1461.6,1,0,0.0
Kamuela Kirk,1469.7657666609489,3,1,0.3333333333333333
Erin Blanchfield,1681.8139296502357,8,7,0.875
Chris Camozzi,1483.7062257945304,19,9,0.47368421052631576
Darko Stosic,1446.4946793357237,4,1,0.25
Ketlen Souza,1508.3146135535244,4,2,0.5
Oumar Sy,1560.3930527421542,2,2,1.0
Danny Mitchell,1444.962254395985,2,0,0.0
Masio Fullen,1454.4665112104658,3,1,0.3333333333333333
Alessio Di Chirico,1439.179278576592,11,4,0.36363636363636365
Gregor Gillespie,1676.4959167427867,8,7,0.875
Abu Azaitar,1460.2070734047995,3,1,0.3333333333333333
Nazareno Malegarie,1477.6,1,0,0.0
Morgan Charriere,1530.5347701704495,4,2,0.5
Nick Diaz,1458.7545422950361,4,1,0.25
Jason Witt,1443.4524459792742,6,2,0.3333333333333333
Jose Torres,1502.127830074668,2,1,0.5
Jeff Hughes,1423.0589752405792,3,0,0.0
Steve Lopez,1475.1342923520072,1,0,0.0
Cole Williams,1432.270337057253,2,0,0.0
Waylon Lowe,1484.2930042853677,4,2,0.5
Marcos Rogerio De Lima,1528.8,1,1,1.0
Karl Williams,1540.361527695525,4,3,0.75
Klaudia Sygula,1460.926199888405,1,0,0.0
Mike Malott,1597.8230032303893,5,4,0.8
Fares Ziam,1607.0452233770866,9,7,0.7777777777777778
Khabib Nurmagomedov,1817.9749917880272,13,13,1.0
Albert Tumenov,1564.8198691071952,8,5,0.625
Elizeu Dos Santos,1511.0286522814931,2,1,0.5
Anthony Hernandez,1684.47928575857,10,8,0.8
Valmir Lazaro,1477.1264490108554,3,1,0.3333333333333333
Ryan Hall,1580.9541345388182,6,5,0.8333333333333334
Don'Tale Mayes,1473.2619671217287,10,4,0.4
Lavar Johnson,1502.267866620273,4,2,0.5
Saimon Oliveira,1411.7671497137565,3,0,0.0
Frankie Perez,1455.2693153626492,4,1,0.25
Paul Redmond,1447.1805165404276,2,0,0.0
Shane Roller,1456.9553815654974,6,2,0.3333333333333333
Matt Schnell,1484.450510553799,15,7,0.4666666666666667
Raphael Pessoa,1461.9972370465105,1,0,0.0
Gloria de Paula,1438.09082811517,4,1,0.25
Azat Maksum,1491.0975058378685,2,1,0.5
Matt Serra,1474.3701955474194,1,0,0.0
Brian Melancon,1506.0260667084406,2,1,0.5
Stephen Bass,1471.2,1,0,0.0
Felipe Colares,1455.7630993642133,6,2,0.3333333333333333
Mike Stumpf,1435.0356810081835,2,0,0.0
Kalindra Faria,1404.5920417246093,3,0,0.0
Rodolfo Vieira,1565.8653545062796,8,5,0.625
Mizuki,1524.3901864016461,1,1,1.0
 Jun Yong Park,1524.285051283475,1,1,1.0
Krzystof Jotko,1526.4448765390778,1,1,1.0
Andy Enz,1419.4044566099305,3,0,0.0
Kris Moutinho,1432.8225638312542,2,0,0.0
Armen Petrosyan,1476.772694865332,7,3,0.42857142857142855
Eddie Alvarez,1574.4874857293448,7,4,0.5714285714285714
Yuneisy Duben,1469.0387333025808,1,0,0.0
Mehdi Baghdad,1453.3042698293848,2,0,0.0
Bec Rawlings,1439.672701811439,7,2,0.2857142857142857
Marcin Prachnio,1449.6165708811582,10,4,0.4
Ramona Pascual,1416.8530727688749,3,0,0.0
Derrick,1472.805766308088,1,0,0.0
Marnic Mann,1441.9632486049186,2,0,0.0
Vitor Petrino,1546.4376209982508,6,4,0.6666666666666666
Cynthia Calvillo,1507.7355569476867,12,6,0.5
Joe Duffy,1522.2046562726762,8,4,0.5
Niklas Backstrom,1479.823122569499,3,1,0.3333333333333333
Benoit Saint Denis,1601.754018264713,8,5,0.625
Michael Johnson,1534.9721050545002,30,15,0.5
Natalia Silva,1663.1838387614696,6,6,1.0
Darren Elkins,1602.2375641556805,30,19,0.6333333333333333
Hans Stringer,1448.6693084889719,3,1,0.3333333333333333
Jared Gooden,1470.4315988995527,7,2,0.2857142857142857
Roosevelt Roberts,1465.0287012830513,10,4,0.4
Dong Hyun Ma,1444.650796786604,8,3,0.375
Leah Letson,1482.9949342908506,2,1,0.5
Gabriella Fernandes,1513.1588918063596,4,2,0.5
Carlos Eduardo Rocha,1492.1013641307275,3,1,0.3333333333333333
Michinori Tanaka,1477.2117389696334,5,2,0.4
Caros Fodor,1478.4629020446273,1,0,0.0
Mike Massenzio,1399.1212115578803,5,1,0.2
Vernon Ramos,1471.2,1,0,0.0
Robelis Despaigne,1471.9010944565912,3,1,0.3333333333333333
Mark Munoz,1539.7162226734022,12,7,0.5833333333333334
Evan Elder,1530.5258061389043,5,3,0.6
Tainara Lisboa,1561.3838865291743,2,2,1.0
Dwight Grant,1454.8661057214408,8,3,0.375
Andrey Pulyaev,1474.7069304774843,1,0,0.0
Isabela De Pauda,1466.716865555647,1,0,0.0
CJ Vergara,1450.1043340889416,8,3,0.375
Charlie Ontiveros,1399.716531255948,3,0,0.0
George Roop,1456.1331661555068,10,4,0.4
David Martinez,1523.494929620279,1,1,1.0
Paul Sass,1538.004114494165,5,3,0.6
Vitor Miranda,1506.8348544197684,7,3,0.42857142857142855
Marcelo Rojo,1403.6618003177314,3,0,0.0
Klidson Abreu,1456.571702648073,4,1,0.25
Kelvin Gastelum,1601.171832404913,22,13,0.5909090909090909
Kurt Holobaugh,1426.1839029928717,8,2,0.25
Naoyuki Kotani,1410.7032581471308,3,0,0.0
Carlos Vera,1506.8361411254764,2,1,0.5
Bill Algeo,1516.1510557376246,10,5,0.5
Alice Ardelean,1445.9871246845016,2,0,0.0
Viktor Pesta,1409.7180944686527,5,1,0.2
Hayder Hassan,1424.2607612702784,2,0,0.0
Virna Jandiroba,1625.9378051239762,11,7,0.6363636363636364
Julian Marquez,1445.4299312785627,8,3,0.375
Nathan Coy,1462.3751072643306,3,1,0.3333333333333333
Don Shainis,1445.0927709561042,2,0,0.0
Fernando Bruno,1436.6536083433332,2,0,0.0
Gadzhimurad Antigulov,1433.071565234181,6,2,0.3333333333333333
Chad Mendes,1619.0778552854122,14,9,0.6428571428571429
Charles Radtke,1553.3943313839425,4,3,0.75
Zarah Fairn,1391.7959046048632,4,0,0.0
Lauren Mueller,1446.799497128597,4,1,0.25
Katlyn Cerminara,1482.3230372954852,1,0,0.0
William Patolino,1444.753938730764,4,1,0.25
Mitch Clarke,1442.7650275191752,7,2,0.2857142857142857
Brendan O'Reilly,1439.669923863128,4,1,0.25
Daniel Jolly,1420.3730351058596,2,0,0.0
Trevin Jones,1466.6515387850277,6,2,0.3333333333333333
Yazmin Jauregui,1497.8499529879527,5,3,0.6
Igor Pokrajac,1462.841952537054,10,4,0.4
Manel Kape,1612.1850822365452,9,6,0.6666666666666666
Tamires Vidal,1438.0548957423432,4,1,0.25
Warlley Alves,1501.162053164617,16,8,0.5
Paul Kelly,1505.9015630540423,4,2,0.5
Randy Brown,1681.9164290246074,20,14,0.7
Max Griffin,1539.2593404839674,17,8,0.47058823529411764
Dan Lauzon,1471.2,1,0,0.0
